"","response.option.id","survey.id","question.id","row.id","row.text","choice.id","response.option.text"
"20022","237199214.NA.1647831699",128525542,"237199214",NA,NA,"1647831699","No"
"20023","237199214.NA.1647831688",128525542,"237199214",NA,NA,"1647831688","Yes <em>(explain)</em>"
"20024","237199215.NA.1647831701",128525542,"237199215",NA,NA,"1647831701","Yes, the mag/commiss held the defendant and set a 48-hour hearing"
"20025","237199215.NA.1647831702",128525542,"237199215",NA,NA,"1647831702","Yes, the mag/commiss held the defendant and set a 330.3 Gwen's Law hearing"
"20026","237199215.NA.1647831706",128525542,"237199215",NA,NA,"1647831706","No"
"20027","237199215.NA.1647831705",128525542,"237199215",NA,NA,"1647831705","I don't know"
"20028","237199216.NA.1647831719",128525542,"237199216",NA,NA,"1647831719","N/A- the mag/commiss didn't say what s/he was considering"
"20029","237199216.NA.1647831718",128525542,"237199216",NA,NA,"1647831718","N/A- I didn't hear the mag/commiss say what s/he was considering"
"20030","237199216.NA.1647831720",128525542,"237199216",NA,NA,"1647831720","Protective or stay-away order"
"20031","237199216.NA.1647831721",128525542,"237199216",NA,NA,"1647831721","Seriousness of the alleged crime"
"20032","237199216.NA.1647831722",128525542,"237199216",NA,NA,"1647831722","Criminal history and/or other open criminal cases (e.g. parole or probation)"
"20033","237199216.NA.1647831723",128525542,"237199216",NA,NA,"1647831723","Family or social obligations (e.g. caring for a child, church)"
"20034","237199216.NA.1647831724",128525542,"237199216",NA,NA,"1647831724","Likelihood that the defendant would return for court and/or a prior escape attempt"
"20035","237199216.NA.1647831725",128525542,"237199216",NA,NA,"1647831725","Work or school"
"20036","237199216.NA.1647831726",128525542,"237199216",NA,NA,"1647831726","Danger to society"
"20037","237199216.NA.1647831727",128525542,"237199216",NA,NA,"1647831727","residence"
"20038","237199216.NA.1647831728",128525542,"237199216",NA,NA,"1647831728","Drug or alcohol use"
"20039","237199216.NA.1647831729",128525542,"237199216",NA,NA,"1647831729","Pretrial services report"
"20040","237199216.NA.1647831707",128525542,"237199216",NA,NA,"1647831707","Other <em>(specify)</em>"
"20041","237199217.NA.1647831731",128525542,"237199217",NA,NA,"1647831731","Yes"
"20042","237199217.NA.1647831732",128525542,"237199217",NA,NA,"1647831732","No"
"20043","237199217.NA.1647831733",128525542,"237199217",NA,NA,"1647831733","I don't know"
"20044","237199218.NA.",128525542,"237199218",NA,NA,"",""
"20045","237199219.NA.1647831738",128525542,"237199219",NA,NA,"1647831738","N/A- no conditions were set"
"20046","237199219.NA.1647831739",128525542,"237199219",NA,NA,"1647831739","N/A- I didn't hear whether the mag/commiss required conditions "
"20047","237199219.NA.1647831740",128525542,"237199219",NA,NA,"1647831740","Protective or stay-away order"
"20048","237199219.NA.1647831741",128525542,"237199219",NA,NA,"1647831741","Drug test"
"20049","237199219.NA.1647831742",128525542,"237199219",NA,NA,"1647831742","Curfew"
"20050","237199219.NA.1647831743",128525542,"237199219",NA,NA,"1647831743","Electronic monitoring"
"20051","237199219.NA.1647831744",128525542,"237199219",NA,NA,"1647831744","Ignition lock"
"20052","237199219.NA.1647831745",128525542,"237199219",NA,NA,"1647831745","Job or school application or enrollment"
"20053","237199219.NA.1647831746",128525542,"237199219",NA,NA,"1647831746","Mental health treatment"
"20054","237199219.NA.1647831747",128525542,"237199219",NA,NA,"1647831747","Drug or alcohol program"
"20055","237199219.NA.1647831748",128525542,"237199219",NA,NA,"1647831748","Pretrial supervision"
"20056","237199219.NA.1647831754",128525542,"237199219",NA,NA,"1647831754","Other<em> (specify)</em>"
"20057","237199220.NA.",128525542,"237199220",NA,NA,"",""
"20058","243043226.NA.1685134126",128525542,"243043226",NA,NA,"1685134126","YES, I certify that this data sheet is fully entered, and as complete and accurate as possible."
"20059","243043226.NA.1685134127",128525542,"243043226",NA,NA,"1685134127","NO, this survey is incomplete or inaccurate, and should not be used in Court Watch NOLA analyses."
"20060","243043226.NA.1685138388",128525542,"243043226",NA,NA,"1685138388","Comments"
"20061","236495813.NA.",128480238,"236495813",NA,NA,"",""
"20062","236495814.1643103352.",128480238,"236495814","1643103352","Date of observation","",""
"20063","236495817.1643103378.",128480238,"236495817","1643103378","Time you entered the courthouse","",""
"20064","236495817.1643103379.",128480238,"236495817","1643103379","Time you left the courthouse","",""
"20065","236495816.NA.1643103366",128480238,"236495816",NA,NA,"1643103366","Yes"
"20066","236495816.NA.1643103373",128480238,"236495816",NA,NA,"1643103373","No"
"20067","236495816.NA.1643103365",128480238,"236495816",NA,NA,"1643103365","Comments"
"20068","236501634.NA.1643139381",128480238,"236501634",NA,NA,"1643139381","A: White"
"20069","236501634.NA.1643139382",128480238,"236501634",NA,NA,"1643139382","B: Flemings-Davillier"
"20070","236501634.NA.1643139383",128480238,"236501634",NA,NA,"1643139383","C: Willard"
"20071","236501634.NA.1643139384",128480238,"236501634",NA,NA,"1643139384","D: Bonin"
"20072","236501634.NA.1643139385",128480238,"236501634",NA,NA,"1643139385","E: Landrum-Johnson"
"20073","236501634.NA.1643139386",128480238,"236501634",NA,NA,"1643139386","F: Pittman"
"20074","236501634.NA.1643139387",128480238,"236501634",NA,NA,"1643139387","G: Williams"
"20075","236501634.NA.1643139388",128480238,"236501634",NA,NA,"1643139388","H: Buras"
"20076","236501634.NA.1643139389",128480238,"236501634",NA,NA,"1643139389","I: Herman"
"20077","236501634.NA.1643139390",128480238,"236501634",NA,NA,"1643139390","J: Derbigny"
"20078","236501634.NA.1643139393",128480238,"236501634",NA,NA,"1643139393","K: Hunter"
"20079","236501634.NA.1643139395",128480238,"236501634",NA,NA,"1643139395","L: Zibilich"
"20080","236495824.NA.",128480238,"236495824",NA,NA,"",""
"20081","236502594.NA.",128480238,"236502594",NA,NA,"",""
"20082","236505584.NA.1643165562",128480238,"236505584",NA,NA,"1643165562","Clerk of Court's office"
"20083","236505584.NA.1643165564",128480238,"236505584",NA,NA,"1643165564","A note on the door"
"20084","236505584.NA.1643165565",128480238,"236505584",NA,NA,"1643165565","Court staff"
"20085","236505584.NA.1643165566",128480238,"236505584",NA,NA,"1643165566","Court Watch NOLA"
"20086","236505584.NA.1643165567",128480238,"236505584",NA,NA,"1643165567","Other <em>(specify)</em>"
"20087","236495825.NA.1643103431",128480238,"236495825",NA,NA,"1643103431","I left the courthouse, or I observed Magistrate Court or Municipal Court instead. <em>[You will be taken to the end of this survey]</em>"
"20088","236495825.NA.1643103509",128480238,"236495825",NA,NA,"1643103509","I observed another Criminal District Court courtroom."
"20089","236495825.NA.1643103435",128480238,"236495825",NA,NA,"1643103435","I observed in another courtroom -- Which courtroom?"
"20090","236495815.NA.1643193032",128480238,"236495815",NA,NA,"1643193032","A: White"
"20091","236495815.NA.1643193033",128480238,"236495815",NA,NA,"1643193033","B: Flemings-Davillier"
"20092","236495815.NA.1643193034",128480238,"236495815",NA,NA,"1643193034","C: Willard"
"20093","236495815.NA.1643193036",128480238,"236495815",NA,NA,"1643193036","D: Bonin"
"20094","236495815.NA.1643193037",128480238,"236495815",NA,NA,"1643193037","E: Landrum-Johnson"
"20095","236495815.NA.1643193038",128480238,"236495815",NA,NA,"1643193038","F: Pittman"
"20096","236495815.NA.1643193039",128480238,"236495815",NA,NA,"1643193039","G: Williams"
"20097","236495815.NA.1643193040",128480238,"236495815",NA,NA,"1643193040","H: Buras"
"20098","236495815.NA.1643193041",128480238,"236495815",NA,NA,"1643193041","I: Herman"
"20099","236495815.NA.1643193042",128480238,"236495815",NA,NA,"1643193042","J: Derbigny"
"20100","236495815.NA.1643193043",128480238,"236495815",NA,NA,"1643193043","K: Hunter"
"20101","236495815.NA.1643193044",128480238,"236495815",NA,NA,"1643193044","L: Zibilich"
"20102","236495815.NA.1643103353",128480238,"236495815",NA,NA,"1643103353","If you observed a Judge not listed, identify them below."
"20103","236495850.NA.1643103535",128480238,"236495850",NA,NA,"1643103535","Yes"
"20104","236495850.NA.1643103536",128480238,"236495850",NA,NA,"1643103536","No"
"20105","236495827.NA.1643103436",128480238,"236495827",NA,NA,"1643103436","Yes, court started when it's scheduled to start"
"20106","236495827.NA.1643103437",128480238,"236495827",NA,NA,"1643103437","No, court started early"
"20107","236495827.NA.1643103438",128480238,"236495827",NA,NA,"1643103438","No, court started 1-10 minutes late"
"20108","236495827.NA.1643103439",128480238,"236495827",NA,NA,"1643103439","No, court started 11-20 minutes late"
"20109","236495827.NA.1643103440",128480238,"236495827",NA,NA,"1643103440","No, court started 21-30 minutes late"
"20110","236495827.NA.1643103441",128480238,"236495827",NA,NA,"1643103441","No, court started 31-40 minutes late"
"20111","236495827.NA.1643103442",128480238,"236495827",NA,NA,"1643103442","No, court started 41-50 minutes late"
"20112","236495827.NA.1643103443",128480238,"236495827",NA,NA,"1643103443","No, court started 51-60 minutes late"
"20113","236495827.NA.1643103444",128480238,"236495827",NA,NA,"1643103444","No, court started an hour to 1 hour, 15 minutes late"
"20114","236495827.NA.1643103445",128480238,"236495827",NA,NA,"1643103445","No, court started 1 hour, 15 minutes to 1 hour, 30 minutes late"
"20115","236495827.NA.1643103446",128480238,"236495827",NA,NA,"1643103446","No, court started 1 hour, 30 minutes to 1 hour, 45 minutes late"
"20116","236495827.NA.1643103447",128480238,"236495827",NA,NA,"1643103447","No, court started 1 hour, 45 minutes to 2 hours late"
"20117","236495827.NA.1643103448",128480238,"236495827",NA,NA,"1643103448","No, court started over 2 hours late"
"20118","236495828.NA.1643103449",128480238,"236495828",NA,NA,"1643103449","N/A -- Judge was on time or early"
"20119","236495828.NA.1643103450",128480238,"236495828",NA,NA,"1643103450","No"
"20120","236495828.NA.1643103453",128480238,"236495828",NA,NA,"1643103453","Yes <em>(write what the Judge said)</em>"
"20121","236495829.1643265169.",128480238,"236495829","1643265169","NOPD officers waiting to testify","",""
"20122","236495829.1643265170.",128480238,"236495829","1643265170","LSP officers waiting to testify","",""
"20123","236522383.NA.1643271802",128480238,"236522383",NA,NA,"1643271802","N/A- I didn't see any officers waiting to testify"
"20124","236522383.NA.1643271803",128480238,"236522383",NA,NA,"1643271803","Yes"
"20125","236522383.NA.1643271804",128480238,"236522383",NA,NA,"1643271804","No <em>(explain)</em>"
"20126","236495845.NA.",128480238,"236495845",NA,NA,"",""
"20127","236528175.1643310710.",128480238,"236528175","1643310710","cases cont. b/c of a trial in another case","",""
"20128","236528175.1643310711.",128480238,"236528175","1643310711","cases cont. b/c a jury was unavailable","",""
"20129","236527450.1643306680.",128480238,"236527450","1643306680","cases cont. b/c the ADA was unavailable","",""
"20130","236527450.1643306681.",128480238,"236527450","1643306681","cases cont. b/c the ADA was unprepared","",""
"20131","236527450.1643306682.",128480238,"236527450","1643306682","cases cont. b/c the ADA’s law enforcement witness was unavailable","",""
"20132","236527450.1643306683.",128480238,"236527450","1643306683","cases cont. b/c the ADA’s civilian witness was unavailable","",""
"20133","236527450.1643306684.",128480238,"236527450","1643306684","cases cont. b/c the ADA owed discovery to the defense","",""
"20134","236527450.1643306685.",128480238,"236527450","1643306685","cases cont. b/c the ADA hadn’t requested that a defendant be brought from jail","",""
"20135","236535392.1643359679.",128480238,"236535392","1643359679","cases cont. b/c the defendant had been released and did not return to court","",""
"20136","236535392.1643359680.",128480238,"236535392","1643359680","cases cont. b/c the defense attorney was unavailable","",""
"20137","236535392.1643359681.",128480238,"236535392","1643359681","cases cont. b/c the defense attorney was unprepared","",""
"20138","236535392.1643359682.",128480238,"236535392","1643359682","cases cont. b/c of a change in defense attorney","",""
"20139","236535392.1643359683.",128480238,"236535392","1643359683","cases cont. b/c the defense’s witness was unavailable","",""
"20140","236535392.1643359684.",128480238,"236535392","1643359684","cases cont. b/c the defense owed discovery to the ADA","",""
"20141","236536112.NA.",128480238,"236536112",NA,NA,"",""
"20142","236495860.NA.",128480238,"236495860",NA,NA,"",""
"20143","236495833.NA.",128480238,"236495833",NA,NA,"",""
"20144","236495835.NA.",128480238,"236495835",NA,NA,"",""
"20145","236495834.1643103477.",128480238,"236495834","1643103477","2-party SB initiated by the Judge","",""
"20146","236495834.1643103478.",128480238,"236495834","1643103478","2-party SB initiated by the ADA","",""
"20147","236495834.1643103479.",128480238,"236495834","1643103479","2-party SB initiated by the defense","",""
"20148","236495861.1643103600.",128480238,"236495861","1643103600","1-party SB with the ADA","",""
"20149","236495861.1643103602.",128480238,"236495861","1643103602","1-party SB with the defense","",""
"20150","236495862.1643103851.",128480238,"236495862","1643103851","1-party SB initiated by the Judge","",""
"20151","236495862.1643103852.",128480238,"236495862","1643103852","1-party SB initiated by the ADA","",""
"20152","236495862.1643103853.",128480238,"236495862","1643103853","1-party SB initiated by the defense","",""
"20153","236495842.NA.",128480238,"236495842",NA,NA,"",""
"20154","236495888.NA.1643103742",128480238,"236495888",NA,NA,"1643103742","Yes"
"20155","236495888.NA.1643103743",128480238,"236495888",NA,NA,"1643103743","No"
"20156","236495836.1643440706.",128480238,"236495836","1643440706","total defendants who spoke on record without an attorney","",""
"20157","236495836.1643440707.",128480238,"236495836","1643440707","defendants represented themselves","",""
"20158","236495836.1643440708.",128480238,"236495836","1643440708","defendants’ attorneys were not present in court","",""
"20159","236495863.NA.",128480238,"236495863",NA,NA,"",""
"20160","236495864.1643448452.",128480238,"236495864","1643448452","defendants ordered to hire private defense attorneys","",""
"20161","236495864.1643448453.",128480238,"236495864","1643448453","defendants ordered to hire private defense attorneys solely b/c they’d paid their bail","",""
"20162","236551047.1643453316.",128480238,"236551047","1643453316","defendants threatened jail for failing to hire private defense attorneys","",""
"20163","236551047.1643453317.",128480238,"236551047","1643453317","defendants actually jailed for failing to hire private defense attorneys","",""
