"","question.id","question.text","question.type","question.subtype","survey.id"
"6140","238600223","D14. If a victim verbally participated in the court proceeding, what did the victim say? <em>(you may write ""N/A- no victim appeared in court for this first appearance"")</em>","open_ended","essay",128487045
"6141","238600224","D15. Does the defendant have another open criminal case, capias, or hold?","single_choice","vertical_two_col",128487045
"6142","238600225","D16. Was the defendant ordered to remain in jail with no bail set?","single_choice","vertical_two_col",128487045
"6143","238600226","D17. Did the Judge order the defendant to be released?","single_choice","vertical_two_col",128487045
"6144","238600227","D18. How much total cash bail amount did the Judge set for all of the defendant’s charges? <em>(</em><em>write $0 if the Judge released the defendant without ordering bail)</em>","open_ended","single",128487045
"6145","238600228","D19-D20. Did the defendant plead guilty?","single_choice","vertical_two_col",128487045
"6146","238600229","D21. Write any comments about this defendant.","open_ended","essay",128487045
"6147","238600258","D1. What is the defendant’s name <em>(last name, first name)</em>?","open_ended","single",128487045
"6148","238600259","D2. What is the defendant’s case number? <em>(see the first appearance sheet)</em>","open_ended","single",128487045
"6149","238600260","D3. What are the defendant’s criminal charges?","open_ended","essay",128487045
"6150","238600261","D4. Was the defendant present in court for his or her first appearance?","single_choice","vertical",128487045
"6151","238600262","D5. What is the defendant's ethnicity?","single_choice","vertical_two_col",128487045
"6152","238600263","D6. What is the defendant's gender?","single_choice","vertical_two_col",128487045
"6153","238600264","D7. Was the defendant incarcerated because of an attachment?<span style=""line-height: 0px;""></span>","single_choice","vertical_two_col",128487045
"6154","238600265","D8. What was the total amount of the defendant’s fines and fees? <em>(you may write ""zero"" or ""I don't know"")</em>","open_ended","single",128487045
"6155","238600266","D9. Did the Judge enter a civil judgement for or waive a fine/fee?","single_choice","vertical_two_col",128487045
"6156","238600267","D10. If the defendant was given the pay or stay option, what did the defendant<br>decide?","single_choice","vertical_two_col",128487045
"6157","238600268","D11. Did the Judge keep the defendant incarcerated because the defendant was unable to pay their fines or fees?","single_choice","vertical_two_col",128487045
"6158","238600269","D12. If you saw a victim in court for the defendant's case, what is the victim's ethnicity?","single_choice","vertical_two_col",128487045
"6159","238600270","D13. What is the victim's gender?","single_choice","vertical_two_col",128487045
"6160","238600271","D14. If a victim verbally participated in the court proceeding, what did the victim say? <em>(you may write ""N/A- no victim appeared in court for this first appearance"")</em>","open_ended","essay",128487045
"6161","238600272","D15. Does the defendant have another open criminal case, capias, or hold?","single_choice","vertical_two_col",128487045
"6162","238600273","D16. Was the defendant ordered to remain in jail with no bail set?","single_choice","vertical_two_col",128487045
"6163","238600274","D17. Did the Judge order the defendant to be released?","single_choice","vertical_two_col",128487045
"6164","238600275","D18. How much total cash bail amount did the Judge set for all of the defendant’s charges? <em>(</em><em>write $0 if the Judge released the defendant without ordering bail)</em>","open_ended","single",128487045
"6165","238600276","D19-D20. Did the defendant plead guilty?","single_choice","vertical_two_col",128487045
"6166","238600277","D21. Write any comments about this defendant.","open_ended","essay",128487045
"6167","238600338","D1. What is the defendant’s name <em>(last name, first name)</em>?","open_ended","single",128487045
"6168","238600339","D2. What is the defendant’s case number? <em>(see the first appearance sheet)</em>","open_ended","single",128487045
"6169","238600340","D3. What are the defendant’s criminal charges?","open_ended","essay",128487045
"6170","238600341","D4. Was the defendant present in court for his or her first appearance?","single_choice","vertical",128487045
"6171","238600342","D5. What is the defendant's ethnicity?","single_choice","vertical_two_col",128487045
"6172","238600343","D6. What is the defendant's gender?","single_choice","vertical_two_col",128487045
"6173","238600344","D7. Was the defendant incarcerated because of an attachment?<span style=""line-height: 0px;""></span>","single_choice","vertical_two_col",128487045
"6174","238600345","D8. What was the total amount of the defendant’s fines and fees? <em>(you may write ""zero"" or ""I don't know"")</em>","open_ended","single",128487045
"6175","238600346","D9. Did the Judge enter a civil judgement for or waive a fine/fee?","single_choice","vertical_two_col",128487045
"6176","238600347","D10. If the defendant was given the pay or stay option, what did the defendant<br>decide?","single_choice","vertical_two_col",128487045
"6177","238600348","D11. Did the Judge keep the defendant incarcerated because the defendant was unable to pay their fines or fees?","single_choice","vertical_two_col",128487045
"6178","238600349","D12. If you saw a victim in court for the defendant's case, what is the victim's ethnicity?","single_choice","vertical_two_col",128487045
"6179","238600350","D13. What is the victim's gender?","single_choice","vertical_two_col",128487045
"6180","238600351","D14. If a victim verbally participated in the court proceeding, what did the victim say? <em>(you may write ""N/A- no victim appeared in court for this first appearance"")</em>","open_ended","essay",128487045
"6181","238600352","D15. Does the defendant have another open criminal case, capias, or hold?","single_choice","vertical_two_col",128487045
"6182","238600353","D16. Was the defendant ordered to remain in jail with no bail set?","single_choice","vertical_two_col",128487045
"6183","238600354","D17. Did the Judge order the defendant to be released?","single_choice","vertical_two_col",128487045
"6184","238600355","D18. How much total cash bail amount did the Judge set for all of the defendant’s charges? <em>(</em><em>write $0 if the Judge released the defendant without ordering bail)</em>","open_ended","single",128487045
"6185","238600356","D19-D20. Did the defendant plead guilty?","single_choice","vertical_two_col",128487045
"6186","238600357","D21. Write any comments about this defendant.","open_ended","essay",128487045
"6187","238600393","D1. What is the defendant’s name <em>(last name, first name)</em>?","open_ended","single",128487045
